 8.1 0.79530E-05  0.76733E-05  0.74086E-05  0.14092E-04  0.16750E-04  0.73797E-05  0.12962E-05  0.17730E-07  0.23392E-10  0.11860E-15
 8.2 0.79780E-05  0.76994E-05  0.74380E-05  0.14195E-04  0.17212E-04  0.80246E-05  0.15514E-05  0.25189E-07  0.42970E-10  0.41359E-15
 8.3 0.80028E-05  0.77249E-05  0.74664E-05  0.14290E-04  0.17646E-04  0.86771E-05  0.18403E-05  0.35121E-07  0.73338E-10  0.81207E-15
 8.4 0.80272E-05  0.77500E-05  0.74939E-05  0.14379E-04  0.18051E-04  0.93334E-05  0.21639E-05  0.48385E-07  0.12765E-09  0.23807E-14
 8.5 0.80514E-05  0.77747E-05  0.75205E-05  0.14461E-04  0.18428E-04  0.99895E-05  0.25236E-05  0.65602E-07  0.21014E-09  0.46926E-14
 8.6 0.80753E-05  0.77990E-05  0.75463E-05  0.14537E-04  0.18778E-04  0.10642E-04  0.29198E-05  0.87904E-07  0.34893E-09  0.12093E-13
 8.7 0.80989E-05  0.78230E-05  0.75716E-05  0.14609E-04  0.19104E-04  0.11287E-04  0.33533E-05  0.11616E-06  0.55497E-09  0.23510E-13
 8.8 0.81222E-05  0.78468E-05  0.75963E-05  0.14677E-04  0.19405E-04  0.11922E-04  0.38234E-05  0.15178E-06  0.88393E-09  0.54766E-13
 8.9 0.81452E-05  0.78702E-05  0.76205E-05  0.14741E-04  0.19683E-04  0.12543E-04  0.43301E-05  0.19591E-06  0.13609E-08  0.10401E-12
 9.0 0.81681E-05  0.78934E-05  0.76443E-05  0.14802E-04  0.19941E-04  0.13148E-04  0.48719E-05  0.25019E-06  0.20885E-08  0.22319E-12
 9.1 0.81906E-05  0.79162E-05  0.76677E-05  0.14860E-04  0.20179E-04  0.13735E-04  0.54479E-05  0.31604E-06  0.31184E-08  0.41200E-12
 9.2 0.82129E-05  0.79389E-05  0.76908E-05  0.14916E-04  0.20398E-04  0.14303E-04  0.60559E-05  0.39527E-06  0.46282E-08  0.82546E-12
 9.3 0.82349E-05  0.79613E-05  0.77136E-05  0.14969E-04  0.20601E-04  0.14849E-04  0.66942E-05  0.48954E-06  0.67163E-08  0.14774E-11
 9.4 0.82567E-05  0.79835E-05  0.77361E-05  0.15021E-04  0.20789E-04  0.15373E-04  0.73598E-05  0.60069E-06  0.96710E-08  0.27913E-11
 9.5 0.82783E-05  0.80054E-05  0.77582E-05  0.15071E-04  0.20962E-04  0.15873E-04  0.80502E-05  0.73056E-06  0.13666E-07  0.48402E-11
 9.6 0.82995E-05  0.80271E-05  0.77801E-05  0.15120E-04  0.21123E-04  0.16349E-04  0.87626E-05  0.88090E-06  0.19142E-07  0.86898E-11
 9.7 0.83206E-05  0.80486E-05  0.78019E-05  0.15167E-04  0.21271E-04  0.16801E-04  0.94934E-05  0.10536E-05  0.26388E-07  0.14602E-10
 9.8 0.83414E-05  0.80699E-05  0.78233E-05  0.15214E-04  0.21410E-04  0.17229E-04  0.10240E-04  0.12503E-05  0.36046E-07  0.25062E-10
 9.9 0.83620E-05  0.80909E-05  0.78446E-05  0.15259E-04  0.21539E-04  0.17633E-04  0.10998E-04  0.14726E-05  0.48559E-07  0.40843E-10
10.0 0.83824E-05  0.81117E-05  0.78657E-05  0.15304E-04  0.21659E-04  0.18013E-04  0.11764E-04  0.17219E-05  0.64820E-07  0.67341E-10
10.1 0.84028E-05  0.81324E-05  0.78865E-05  0.15347E-04  0.21772E-04  0.18371E-04  0.12536E-04  0.19996E-05  0.85475E-07  0.10656E-09
10.2 0.84221E-05  0.81529E-05  0.79072E-05  0.15390E-04  0.21877E-04  0.18706E-04  0.13309E-04  0.23065E-05  0.11171E-06  0.16946E-09
10.3 0.84423E-05  0.81731E-05  0.79276E-05  0.15433E-04  0.21977E-04  0.19019E-04  0.14080E-04  0.26439E-05  0.14441E-06  0.26070E-09
10.4 0.84616E-05  0.81931E-05  0.79479E-05  0.15475E-04  0.22071E-04  0.19312E-04  0.14847E-04  0.30119E-05  0.18508E-06  0.40127E-09
10.5 0.84809E-05  0.82129E-05  0.79680E-05  0.15516E-04  0.22160E-04  0.19586E-04  0.15605E-04  0.34113E-05  0.23489E-06  0.60105E-09
10.6 0.84994E-05  0.82326E-05  0.79879E-05  0.15557E-04  0.22245E-04  0.19841E-04  0.16354E-04  0.38416E-05  0.29566E-06  0.89795E-09
10.7 0.85187E-05  0.82519E-05  0.80076E-05  0.15598E-04  0.22326E-04  0.20078E-04  0.17089E-04  0.43030E-05  0.36887E-06  0.13115E-08
10.8 0.85371E-05  0.82712E-05  0.80272E-05  0.15638E-04  0.22403E-04  0.20299E-04  0.17809E-04  0.47946E-05  0.45662E-06  0.19067E-08
10.9 0.85556E-05  0.82902E-05  0.80466E-05  0.15677E-04  0.22478E-04  0.20504E-04  0.18512E-04  0.53159E-05  0.56070E-06  0.27193E-08
11.0 0.85732E-05  0.83091E-05  0.80658E-05  0.15717E-04  0.22550E-04  0.20695E-04  0.19195E-04  0.58652E-05  0.68341E-06  0.38552E-08
11.1 0.85917E-05  0.83278E-05  0.80848E-05  0.15756E-04  0.22619E-04  0.20873E-04  0.19858E-04  0.64417E-05  0.82685E-06  0.53770E-08
11.2 0.86093E-05  0.83461E-05  0.81037E-05  0.15795E-04  0.22686E-04  0.21039E-04  0.20499E-04  0.70435E-05  0.99346E-06  0.74482E-08
11.3 0.86270E-05  0.83644E-05  0.81224E-05  0.15833E-04  0.22752E-04  0.21193E-04  0.21117E-04  0.76688E-05  0.11856E-05  0.10173E-07
11.4 0.86438E-05  0.83825E-05  0.81409E-05  0.15871E-04  0.22816E-04  0.21337E-04  0.21711E-04  0.83155E-05  0.14056E-05  0.13794E-07
11.5 0.86614E-05  0.84003E-05  0.81593E-05  0.15908E-04  0.22878E-04  0.21471E-04  0.22281E-04  0.89814E-05  0.16559E-05  0.18471E-07
11.6 0.86782E-05  0.84179E-05  0.81774E-05  0.15946E-04  0.22939E-04  0.21596E-04  0.22827E-04  0.96640E-05  0.19390E-05  0.24552E-07
11.7 0.86950E-05  0.84356E-05  0.81954E-05  0.15983E-04  0.22999E-04  0.21714E-04  0.23347E-04  0.10361E-04  0.22572E-05  0.32277E-07
11.8 0.87109E-05  0.84532E-05  0.82133E-05  0.16020E-04  0.23058E-04  0.21824E-04  0.23843E-04  0.11070E-04  0.26127E-05  0.42121E-07
11.9 0.87277E-05  0.84700E-05  0.82310E-05  0.16056E-04  0.23116E-04  0.21927E-04  0.24315E-04  0.11787E-04  0.30076E-05  0.54426E-07
12.0 0.87437E-05  0.84868E-05  0.82485E-05  0.16092E-04  0.23173E-04  0.22025E-04  0.24762E-04  0.12511E-04  0.34440E-05  0.69815E-07
12.1 0.87596E-05  0.85036E-05  0.82659E-05  0.16128E-04  0.23229E-04  0.22117E-04  0.25186E-04  0.13239E-04  0.39236E-05  0.88761E-07
12.2 0.87756E-05  0.85203E-05  0.82831E-05  0.16164E-04  0.23284E-04  0.22204E-04  0.25586E-04  0.13969E-04  0.44477E-05  0.11206E-06
12.3 0.87915E-05  0.85371E-05  0.83001E-05  0.16199E-04  0.23339E-04  0.22287E-04  0.25965E-04  0.14697E-04  0.50180E-05  0.14033E-06
12.4 0.88066E-05  0.85531E-05  0.83170E-05  0.16235E-04  0.23394E-04  0.22365E-04  0.26321E-04  0.15421E-04  0.56351E-05  0.17453E-06
12.5 0.88217E-05  0.85690E-05  0.83337E-05  0.16269E-04  0.23448E-04  0.22441E-04  0.26657E-04  0.16140E-04  0.63000E-05  0.21546E-06
12.6 0.88368E-05  0.85850E-05  0.83503E-05  0.16304E-04  0.23501E-04  0.22513E-04  0.26973E-04  0.16850E-04  0.70129E-05  0.26430E-06
12.7 0.88520E-05  0.86009E-05  0.83666E-05  0.16338E-04  0.23554E-04  0.22582E-04  0.27271E-04  0.17551E-04  0.77740E-05  0.32199E-06
12.8 0.88671E-05  0.86169E-05  0.83829E-05  0.16372E-04  0.23606E-04  0.22648E-04  0.27550E-04  0.18239E-04  0.85828E-05  0.38987E-06
12.9 0.88813E-05  0.86320E-05  0.83986E-05  0.16406E-04  0.23658E-04  0.22713E-04  0.27812E-04  0.18914E-04  0.94389E-05  0.46910E-06
13.0 0.88956E-05  0.86480E-05  0.84146E-05  0.16439E-04  0.23710E-04  0.22775E-04  0.28058E-04  0.19573E-04  0.10341E-04  0.56114E-06
13.1 0.89099E-05  0.86631E-05  0.84305E-05  0.16473E-04  0.23761E-04  0.22835E-04  0.28289E-04  0.20216E-04  0.11288E-04  0.66734E-06
13.2 0.89242E-05  0.86773E-05  0.84465E-05  0.16506E-04  0.23812E-04  0.22894E-04  0.28506E-04  0.20842E-04  0.12279E-04  0.78930E-06
13.3 0.89384E-05  0.86924E-05  0.84616E-05  0.16538E-04  0.23862E-04  0.22952E-04  0.28709E-04  0.21448E-04  0.13311E-04  0.92847E-06
13.4 0.89519E-05  0.87076E-05  0.84775E-05  0.16571E-04  0.23912E-04  0.23007E-04  0.28900E-04  0.22036E-04  0.14381E-04  0.10866E-05
13.5 0.89661E-05  0.87218E-05  0.84926E-05  0.16603E-04  0.23962E-04  0.23062E-04  0.29079E-04  0.22603E-04  0.15489E-04  0.12652E-05
13.6 0.89796E-05  0.87361E-05  0.85078E-05  0.16635E-04  0.24012E-04  0.23116E-04  0.29248E-04  0.23150E-04  0.16630E-04  0.14660E-05
13.7 0.89930E-05  0.87504E-05  0.85229E-05  0.16666E-04  0.24061E-04  0.23169E-04  0.29406E-04  0.23675E-04  0.17802E-04  0.16906E-05
13.8 0.90056E-05  0.87646E-05  0.85371E-05  0.16698E-04  0.24110E-04  0.23221E-04  0.29555E-04  0.24180E-04  0.19002E-04  0.19409E-05
13.9 0.90190E-05  0.87789E-05  0.85522E-05  0.16729E-04  0.24158E-04  0.23272E-04  0.29696E-04  0.24663E-04  0.20227E-04  0.22185E-05
14.0 0.90325E-05  0.87924E-05  0.85665E-05  0.16760E-04  0.24206E-04  0.23322E-04  0.29829E-04  0.25126E-04  0.21472E-04  0.25247E-05
14.1 0.90450E-05  0.88058E-05  0.85808E-05  0.16790E-04  0.24254E-04  0.23372E-04  0.29955E-04  0.25567E-04  0.22734E-04  0.28615E-05
14.2 0.90576E-05  0.88192E-05  0.85951E-05  0.16820E-04  0.24302E-04  0.23422E-04  0.30074E-04  0.25988E-04  0.24011E-04  0.32303E-05
14.3 0.90702E-05  0.88326E-05  0.86093E-05  0.16850E-04  0.24349E-04  0.23470E-04  0.30187E-04  0.26389E-04  0.25298E-04  0.36323E-05
14.4 0.90828E-05  0.88461E-05  0.86228E-05  0.16881E-04  0.24396E-04  0.23519E-04  0.30294E-04  0.26770E-04  0.26591E-04  0.40691E-05
14.5 0.90946E-05  0.88595E-05  0.86370E-05  0.16910E-04  0.24443E-04  0.23566E-04  0.30397E-04  0.27132E-04  0.27888E-04  0.45420E-05
14.6 0.91072E-05  0.88721E-05  0.86505E-05  0.16939E-04  0.24489E-04  0.23614E-04  0.30495E-04  0.27475E-04  0.29185E-04  0.50518E-05
14.7 0.91189E-05  0.88855E-05  0.86639E-05  0.16969E-04  0.24535E-04  0.23661E-04  0.30588E-04  0.27800E-04  0.30478E-04  0.56000E-05
14.8 0.91307E-05  0.88981E-05  0.86773E-05  0.16997E-04  0.24581E-04  0.23708E-04  0.30678E-04  0.28107E-04  0.31764E-04  0.61869E-05
14.9 0.91424E-05  0.89107E-05  0.86908E-05  0.17026E-04  0.24627E-04  0.23754E-04  0.30764E-04  0.28398E-04  0.33039E-04  0.68137E-05
15.0 0.91542E-05  0.89233E-05  0.87042E-05  0.17054E-04  0.24672E-04  0.23800E-04  0.30847E-04  0.28673E-04  0.34302E-04  0.74805E-05
15.1 0.91659E-05  0.89359E-05  0.87176E-05  0.17083E-04  0.24717E-04  0.23846E-04  0.30927E-04  0.28932E-04  0.35549E-04  0.81880E-05
15.2 0.91777E-05  0.89477E-05  0.87302E-05  0.17111E-04  0.24761E-04  0.23892E-04  0.31005E-04  0.29177E-04  0.36778E-04  0.89363E-05
15.3 0.91886E-05  0.89603E-05  0.87428E-05  0.17138E-04  0.24806E-04  0.23937E-04  0.31080E-04  0.29409E-04  0.37986E-04  0.97256E-05
